,éûçè,K [ﬂC],MG10^2 [ﬂC],MG10^3 [ﬂC],MG10^4 [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/21,3:18:10,4.45,1.52,2.78,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:18:15,4.51,1.52,2.79,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:18:20,4.44,1.52,2.76,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:18:25,4.52,1.52,2.79,1.2,0,0,0,0,0,0,0,0
2021/10/21,3:18:30,4.52,1.53,2.78,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:18:35,4.45,1.52,2.65,1.2,0,0,0,0,0,0,0,0
2021/10/21,3:18:40,4.27,1.28,2.61,1.15,0,0,0,0,0,0,0,0
2021/10/21,3:18:45,4.5,1.53,2.68,1.2,0,0,0,0,0,0,0,0
2021/10/21,3:18:50,4.33,1.45,2.6,1.16,0,0,0,0,0,0,0,0
2021/10/21,3:18:55,4.2,0.51,2.61,1.15,0,0,0,0,0,0,0,0
2021/10/21,3:19:00,4.16,0.24,2.62,1.16,0,0,0,0,0,0,0,0
2021/10/21,3:19:05,4.16,0.15,2.64,1.16,0,0,0,0,0,0,0,0
2021/10/21,3:19:10,4.18,0.21,2.64,1.16,0,0,0,0,0,0,0,0
2021/10/21,3:19:15,4.18,0.2,2.64,1.15,0,0,0,0,0,0,0,0
2021/10/21,3:19:20,4.16,0.17,2.66,1.18,0,0,0,0,0,0,0,0
2021/10/21,3:19:25,3.87,1.41,2.43,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:19:30,4.19,2.72,2.57,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:19:35,4.25,0.75,2.66,1.16,0,0,0,0,0,0,0,0
2021/10/21,3:19:40,3.83,1.42,2.4,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:19:45,4.3,1.68,2.76,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:19:50,4.23,0.37,2.65,1.18,0,0,0,0,0,0,0,0
2021/10/21,3:19:55,3.83,1.38,2.36,1.24,0,0,0,0,0,0,0,0
2021/10/21,3:20:00,3.87,1.39,2.44,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:05,4.36,1.63,2.79,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:10,4.59,1.54,2.86,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:15,4.55,1.53,2.84,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:20,4.58,1.54,2.86,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:25,4.58,1.56,2.82,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:30,4.47,1.53,2.69,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:35,4.29,0.95,2.66,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:20:40,4.54,1.53,2.73,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:20:45,4.34,1.31,2.68,1.2,0,0,0,0,0,0,0,0
2021/10/21,3:20:50,4.23,0.37,2.69,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:20:55,4.22,0.17,2.69,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:21:00,4.2,0.17,2.69,1.19,0,0,0,0,0,0,0,0
2021/10/21,3:21:05,4.23,0.17,2.71,1.2,0,0,0,0,0,0,0,0
2021/10/21,3:21:10,4.2,0.21,2.73,1.2,0,0,0,0,0,0,0,0
2021/10/21,3:21:15,4.2,0.24,2.76,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:21:20,4.15,1.11,2.66,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:21:25,3.94,1.41,2.51,1.27,0,0,0,0,0,0,0,0
2021/10/21,3:21:30,4.19,1,2.68,1.27,0,0,0,0,0,0,0,0
2021/10/21,3:21:35,4.03,1.41,2.54,1.27,0,0,0,0,0,0,0,0
2021/10/21,3:21:40,3.85,1.42,2.47,1.27,0,0,0,0,0,0,0,0
2021/10/21,3:21:45,4.01,1.39,2.57,1.29,0,0,0,0,0,0,0,0
2021/10/21,3:21:50,4.15,1.54,2.64,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:21:55,3.87,1.38,2.5,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:22:00,3.98,1.38,2.58,1.29,0,0,0,0,0,0,0,0
2021/10/21,3:22:05,4.16,1.53,2.65,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:22:10,4.23,2.53,2.66,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:22:15,4.25,2.68,2.66,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:22:20,4.2,2.35,2.65,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:22:25,4.25,2.66,2.64,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:22:30,4.26,2.79,2.65,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:22:35,4.25,2.73,2.66,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:22:40,4.27,1.9,2.8,1.29,0,0,0,0,0,0,0,0
2021/10/21,3:22:45,4.26,2.79,2.66,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:22:50,4.27,2.22,2.76,1.29,0,0,0,0,0,0,0,0
2021/10/21,3:22:55,4.44,1.6,2.89,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:23:00,4.59,1.52,2.96,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:23:05,4.62,1.53,2.98,1.27,0,0,0,0,0,0,0,0
2021/10/21,3:23:10,4.56,1.52,2.97,1.27,0,0,0,0,0,0,0,0
2021/10/21,3:23:15,4.62,1.52,2.97,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:23:20,4.63,1.54,2.93,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:23:25,4.54,1.53,2.82,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:23:30,4.34,1.21,2.79,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:23:35,4.56,1.53,2.86,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:23:40,4.37,1.34,2.78,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:23:45,4.26,0.37,2.78,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:23:50,4.25,0.21,2.82,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:23:55,4.25,0.21,2.8,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:24:00,4.26,0.23,2.78,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:24:05,4.25,0.17,2.79,1.23,0,0,0,0,0,0,0,0
2021/10/21,3:24:10,4.25,0.24,2.79,1.26,0,0,0,0,0,0,0,0
2021/10/21,3:24:15,4.19,1.17,2.71,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:24:20,3.98,1.41,2.57,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:24:25,3.89,1.43,2.51,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:24:30,4.07,1.41,2.61,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:24:35,3.9,1.43,2.53,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:24:40,3.87,1.42,2.5,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:24:45,3.87,1.41,2.5,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:24:50,4.03,1.42,2.66,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:24:55,3.87,1.42,2.5,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:25:00,3.98,1.43,2.62,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:25:05,4.18,1.53,2.71,1.37,0,0,0,0,0,0,0,0
2021/10/21,3:25:10,4.26,2.47,2.73,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:25:15,4.26,2.43,2.75,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:25:20,4.26,2.78,2.75,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:25:25,4.29,2.8,2.73,1.41,0,0,0,0,0,0,0,0
2021/10/21,3:25:30,4.29,2.8,2.75,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:25:35,4.33,2.06,2.91,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:25:40,4.29,2.84,2.78,1.4,0,0,0,0,0,0,0,0
2021/10/21,3:25:45,4.3,2.37,2.87,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:25:50,4.44,1.67,3.01,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:25:55,4.62,1.6,3.07,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:26:00,4.65,1.61,3.08,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:26:05,4.58,1.61,3.05,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:26:10,4.66,1.61,3.09,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:26:15,4.66,1.63,3.05,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:26:20,4.59,1.63,2.93,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:26:25,4.4,1.39,2.9,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:26:30,4.63,1.64,2.98,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:26:35,4.47,1.52,2.9,1.31,0,0,0,0,0,0,0,0
2021/10/21,3:26:40,4.33,0.52,2.9,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:26:45,4.3,0.31,2.91,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:26:50,4.29,0.26,2.93,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:26:55,4.27,0.31,2.93,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:27:00,4.29,0.26,2.93,1.3,0,0,0,0,0,0,0,0
2021/10/21,3:27:05,4.3,0.33,2.94,1.33,0,0,0,0,0,0,0,0
2021/10/21,3:27:10,4.26,0.92,2.87,1.37,0,0,0,0,0,0,0,0
2021/10/21,3:27:15,4.09,1.49,2.73,1.4,0,0,0,0,0,0,0,0
2021/10/21,3:27:20,3.94,1.52,2.66,1.4,0,0,0,0,0,0,0,0
2021/10/21,3:27:25,4.18,1.45,2.8,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:27:30,3.97,1.52,2.69,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:27:35,3.91,1.52,2.66,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:27:40,3.91,1.52,2.66,1.4,0,0,0,0,0,0,0,0
2021/10/21,3:27:45,4.01,1.52,2.76,1.4,0,0,0,0,0,0,0,0
2021/10/21,3:27:50,3.93,1.5,2.65,1.41,0,0,0,0,0,0,0,0
2021/10/21,3:27:55,3.97,1.5,2.72,1.38,0,0,0,0,0,0,0,0
2021/10/21,3:28:00,4.18,1.53,2.84,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:28:05,4.29,2.25,2.87,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:28:10,4.32,2.8,2.86,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:28:15,4.27,1.85,2.87,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:28:20,4.32,2.72,2.87,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:28:25,4.33,2.9,2.89,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:28:30,4.44,1.85,3.07,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:28:35,4.65,1.68,3.15,1.4,0,0,0,0,0,0,0,0
2021/10/21,3:28:40,4.48,1.57,2.97,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:28:45,4.32,0.37,2.97,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:28:50,4.3,0.3,2.98,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:28:55,4.32,0.37,2.97,1.34,0,0,0,0,0,0,0,0
2021/10/21,3:29:00,4.3,0.3,2.98,1.36,0,0,0,0,0,0,0,0
2021/10/21,3:29:05,4.3,0.31,2.97,1.37,0,0,0,0,0,0,0,0
2021/10/21,3:29:10,4.27,1.03,2.94,1.41,0,0,0,0,0,0,0,0
2021/10/21,3:29:15,4.09,1.52,2.8,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:29:20,4.27,0.51,2.98,1.4,0,0,0,0,0,0,0,0
2021/10/21,3:29:25,4.12,1.52,2.82,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:29:30,3.94,1.54,2.72,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:29:35,3.91,1.53,2.71,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:29:40,3.93,1.52,2.72,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:29:45,3.93,1.54,2.75,1.44,0,0,0,0,0,0,0,0
2021/10/21,3:29:50,3.91,1.53,2.72,1.45,0,0,0,0,0,0,0,0
2021/10/21,3:29:55,4,1.53,2.83,1.44,0,0,0,0,0,0,0,0
2021/10/21,3:30:00,4.23,1.6,2.93,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:30:05,4.3,2.53,2.97,1.51,0,0,0,0,0,0,0,0
2021/10/21,3:30:10,4.18,1.56,2.94,1.45,0,0,0,0,0,0,0,0
2021/10/21,3:30:15,4.29,2.1,2.97,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:30:20,4.33,2.79,2.96,1.51,0,0,0,0,0,0,0,0
2021/10/21,3:30:25,4.34,2.93,2.96,1.52,0,0,0,0,0,0,0,0
2021/10/21,3:30:30,4.34,2.93,2.96,1.51,0,0,0,0,0,0,0,0
2021/10/21,3:30:35,4.33,2.91,2.96,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:30:40,4.36,2.96,2.94,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:30:45,4.37,2.79,3.02,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:30:50,4.47,1.88,3.16,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:30:55,4.65,1.71,3.25,1.45,0,0,0,0,0,0,0,0
2021/10/21,3:31:00,4.44,1.97,3.18,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:31:05,4.63,1.74,3.25,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:31:10,4.72,1.72,3.26,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:31:15,4.74,1.74,3.26,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:31:20,4.7,1.74,3.14,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:31:25,4.73,1.74,3.26,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:31:30,4.73,1.75,3.19,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:31:35,4.59,1.71,3.07,1.45,0,0,0,0,0,0,0,0
2021/10/21,3:31:40,4.41,0.95,3.07,1.42,0,0,0,0,0,0,0,0
2021/10/21,3:31:45,4.34,0.44,3.11,1.45,0,0,0,0,0,0,0,0
2021/10/21,3:31:50,4.37,2.94,3.01,1.58,0,0,0,0,0,0,0,0
2021/10/21,3:31:55,4.76,1.75,3.25,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:32:00,3.98,1.61,2.82,1.51,0,0,0,0,0,0,0,0
2021/10/21,3:32:05,4.38,2.91,3.01,1.58,0,0,0,0,0,0,0,0
2021/10/21,3:32:10,4.76,1.75,3.29,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:32:15,4.73,1.77,3.19,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:32:20,4.59,1.71,3.09,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:32:25,4.73,1.75,3.22,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:32:30,4.65,1.74,3.11,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:32:35,4.45,1.21,3.07,1.44,0,0,0,0,0,0,0,0
2021/10/21,3:32:40,4.4,0.55,3.09,1.44,0,0,0,0,0,0,0,0
2021/10/21,3:32:45,4.37,0.44,3.11,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:32:50,4.41,0.59,3.09,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:32:55,4.38,0.42,3.11,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:33:00,4.37,0.44,3.12,1.48,0,0,0,0,0,0,0,0
2021/10/21,3:33:05,4.37,0.59,3.15,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:33:10,4.29,1.53,3.04,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:33:15,4.37,0.46,3.16,1.51,0,0,0,0,0,0,0,0
2021/10/21,3:33:20,4.34,1.29,3.09,1.55,0,0,0,0,0,0,0,0
2021/10/21,3:33:25,4.16,1.64,2.94,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:33:30,4.03,1.65,2.87,1.58,0,0,0,0,0,0,0,0
2021/10/21,3:33:35,4.03,1.64,2.86,1.59,0,0,0,0,0,0,0,0
2021/10/21,3:33:40,4.04,1.67,2.91,1.58,0,0,0,0,0,0,0,0
2021/10/21,3:33:45,4.03,1.65,2.87,1.58,0,0,0,0,0,0,0,0
2021/10/21,3:33:50,4.04,1.65,2.9,1.58,0,0,0,0,0,0,0,0
2021/10/21,3:33:55,4.15,1.65,3.04,1.58,0,0,0,0,0,0,0,0
2021/10/21,3:34:00,4.43,3,3.09,1.65,0,0,0,0,0,0,0,0
2021/10/21,3:34:05,4.74,1.7,3.14,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:34:10,4.4,0.92,3.06,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:34:15,4.04,1.57,2.76,1.5,0,0,0,0,0,0,0,0
2021/10/21,3:34:20,4.04,1.55,2.76,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:34:25,4.07,1.55,2.81,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:34:30,4.23,1.55,2.95,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:34:35,4.03,1.55,2.8,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:34:40,4.14,1.57,2.92,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:34:45,4.34,1.73,2.99,1.52,0,0,0,0,0,0,0,0
2021/10/21,3:34:50,4.4,2.66,3.01,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:34:55,4.43,2.88,2.98,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:35:00,4.4,2.49,2.99,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:35:05,4.43,2.83,2.99,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:35:10,4.43,2.96,3.01,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:35:15,4.44,2.92,3.03,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:35:20,4.48,2.18,3.14,1.5,0,0,0,0,0,0,0,0
2021/10/21,3:35:25,4.44,3.01,3.02,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:35:30,4.45,2.65,3.12,1.52,0,0,0,0,0,0,0,0
2021/10/21,3:35:35,4.58,1.82,3.27,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:35:40,4.74,1.7,3.31,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:35:45,4.8,1.72,3.34,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:35:50,4.73,1.72,3.3,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:35:55,4.8,1.73,3.32,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:36:00,4.81,1.75,3.32,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:36:05,4.74,1.73,3.2,1.49,0,0,0,0,0,0,0,0
2021/10/21,3:36:10,4.62,1.65,3.12,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:36:15,4.81,1.76,3.27,1.5,0,0,0,0,0,0,0,0
2021/10/21,3:36:20,4.7,1.73,3.14,1.47,0,0,0,0,0,0,0,0
2021/10/21,3:36:25,4.51,1.39,3.07,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:36:30,4.44,0.5,3.1,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:36:35,4.43,0.43,3.13,1.45,0,0,0,0,0,0,0,0
2021/10/21,3:36:40,4.45,0.56,3.14,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:36:45,4.43,0.42,3.14,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:36:50,4.41,0.38,3.19,1.46,0,0,0,0,0,0,0,0
2021/10/21,3:36:55,4.41,0.44,3.2,1.5,0,0,0,0,0,0,0,0
2021/10/21,3:37:00,4.37,1.37,3.13,1.52,0,0,0,0,0,0,0,0
2021/10/21,3:37:05,4.16,1.62,2.99,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:37:10,4.41,1.07,3.17,1.52,0,0,0,0,0,0,0,0
2021/10/21,3:37:15,4.25,1.61,3.02,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:37:20,4.08,1.62,2.94,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:37:25,4.07,1.61,2.91,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:37:30,4.25,1.61,3.07,1.57,0,0,0,0,0,0,0,0
2021/10/21,3:37:35,4.44,2.33,3.14,1.61,0,0,0,0,0,0,0,0
2021/10/21,3:37:40,4.45,2.87,3.14,1.61,0,0,0,0,0,0,0,0
2021/10/21,3:37:45,4.45,2.98,3.14,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:37:50,4.47,2.98,3.14,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:37:55,4.45,2.96,3.14,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:38:00,4.48,2.99,3.14,1.61,0,0,0,0,0,0,0,0
2021/10/21,3:38:05,4.47,2.87,3.19,1.59,0,0,0,0,0,0,0,0
2021/10/21,3:38:10,4.54,1.97,3.34,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:38:15,4.73,1.79,3.41,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:38:20,4.52,2.09,3.27,1.57,0,0,0,0,0,0,0,0
2021/10/21,3:38:25,4.7,1.8,3.36,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:38:30,4.83,1.79,3.42,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:38:35,4.83,1.8,3.42,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:38:40,4.83,1.8,3.34,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:38:45,4.83,1.8,3.45,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:38:50,4.84,1.82,3.39,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:38:55,4.74,1.8,3.28,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:39:00,4.55,1.36,3.25,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:39:05,4.5,0.56,3.27,1.52,0,0,0,0,0,0,0,0
2021/10/21,3:39:10,4.61,1.68,3.28,1.54,0,0,0,0,0,0,0,0
2021/10/21,3:39:15,4.52,0.65,3.28,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:39:20,4.48,0.51,3.3,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:39:25,4.47,0.5,3.31,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:39:30,4.47,0.56,3.3,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:39:35,4.48,0.47,3.3,1.53,0,0,0,0,0,0,0,0
2021/10/21,3:39:40,4.48,0.46,3.31,1.56,0,0,0,0,0,0,0,0
2021/10/21,3:39:45,4.45,1.29,3.24,1.61,0,0,0,0,0,0,0,0
2021/10/21,3:39:50,4.26,1.68,3.07,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:39:55,4.14,1.72,3.01,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:40:00,4.34,1.65,3.14,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:40:05,4.16,1.73,3.07,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:40:10,4.12,1.7,3.03,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:40:15,4.12,1.69,3.02,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:40:20,4.26,1.69,3.14,1.61,0,0,0,0,0,0,0,0
2021/10/21,3:40:25,4.14,1.69,3.02,1.61,0,0,0,0,0,0,0,0
2021/10/21,3:40:30,4.19,1.69,3.1,1.6,0,0,0,0,0,0,0,0
2021/10/21,3:40:35,4.38,1.73,3.21,1.65,0,0,0,0,0,0,0,0
2021/10/21,3:40:40,4.5,2.45,3.24,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:40:45,4.54,2.99,3.21,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:40:50,4.55,3.1,3.2,1.72,0,0,0,0,0,0,0,0
2021/10/21,3:40:55,4.87,1.87,3.49,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:41:00,4.92,1.88,3.49,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:41:05,4.87,1.9,3.35,1.67,0,0,0,0,0,0,0,0
2021/10/21,3:41:10,4.92,1.9,3.5,1.67,0,0,0,0,0,0,0,0
2021/10/21,3:41:15,4.92,1.91,3.43,1.68,0,0,0,0,0,0,0,0
2021/10/21,3:41:20,4.81,1.88,3.32,1.65,0,0,0,0,0,0,0,0
2021/10/21,3:41:25,4.62,1.29,3.34,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:41:30,4.56,0.65,3.34,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:41:35,4.65,1.62,3.34,1.64,0,0,0,0,0,0,0,0
2021/10/21,3:41:40,4.59,0.69,3.34,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:41:45,4.56,0.61,3.36,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:41:50,4.55,0.58,3.39,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:41:55,4.52,0.62,3.42,1.67,0,0,0,0,0,0,0,0
2021/10/21,3:42:00,4.55,0.58,3.43,1.63,0,0,0,0,0,0,0,0
2021/10/21,3:42:05,4.55,0.57,3.45,1.65,0,0,0,0,0,0,0,0
2021/10/21,3:42:10,4.54,1.15,3.41,1.7,0,0,0,0,0,0,0,0
2021/10/21,3:42:15,4.37,1.76,3.25,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:20,4.2,1.79,3.17,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:25,4.44,1.7,3.31,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:30,4.25,1.79,3.19,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:35,4.19,1.79,3.14,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:40,4.18,1.77,3.14,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:45,4.23,1.77,3.23,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:50,4.18,1.79,3.14,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:42:55,4.2,1.79,3.19,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:43:00,4.38,1.8,3.34,1.71,0,0,0,0,0,0,0,0
2021/10/21,3:43:05,4.52,2.22,3.34,1.77,0,0,0,0,0,0,0,0
2021/10/21,3:43:10,4.56,3.06,3.34,1.79,0,0,0,0,0,0,0,0
2021/10/21,3:43:15,4.51,1.97,3.32,1.77,0,0,0,0,0,0,0,0
2021/10/21,3:43:20,4.56,2.95,3.32,1.78,0,0,0,0,0,0,0,0
2021/10/21,3:43:25,4.58,3.14,3.32,1.79,0,0,0,0,0,0,0,0
2021/10/21,3:43:30,4.59,3.16,3.34,1.81,0,0,0,0,0,0,0,0
2021/10/21,3:43:35,4.5,3.12,3.38,1.79,0,0,0,0,0,0,0,0
2021/10/21,3:43:40,4.49,3.14,3.34,1.85,0,0,0,0,0,0,0,0
2021/10/21,3:43:45,4.5,3.14,3.34,1.79,0,0,0,0,0,0,0,0
